task_id,study,cell_id,job_type,scenario_code,n,p,main_k,separation,main_structure,main_distribution,main_weights,residual_total,minority_ratio,q,minority_shape,minority_sd,minority_proximity,noise_type,k_fit,alpha_fit,restr_fact,auto_macro,nstart,null_reps,nstart_values,null_reps_values,rep_start,rep_end,method_set,factor_changed
150,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,491,500,core,full_factorial
151,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,501,510,core,full_factorial
152,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,511,520,core,full_factorial
153,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,521,530,core,full_factorial
154,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,531,540,core,full_factorial
155,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,541,550,core,full_factorial
156,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,551,560,core,full_factorial
157,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,561,570,core,full_factorial
158,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,571,580,core,full_factorial
159,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,581,590,core,full_factorial
160,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,591,600,core,full_factorial
161,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,601,610,core,full_factorial
162,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,611,620,core,full_factorial
163,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,621,630,core,full_factorial
164,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,631,640,core,full_factorial
165,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,641,650,core,full_factorial
166,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,651,660,core,full_factorial
167,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,661,670,core,full_factorial
168,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,671,680,core,full_factorial
169,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,681,690,core,full_factorial
170,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,691,700,core,full_factorial
171,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,701,710,core,full_factorial
172,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,711,720,core,full_factorial
173,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,721,730,core,full_factorial
174,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,731,740,core,full_factorial
175,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,741,750,core,full_factorial
176,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,751,760,core,full_factorial
177,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,761,770,core,full_factorial
178,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,771,780,core,full_factorial
179,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,781,790,core,full_factorial
180,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,791,800,core,full_factorial
181,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,801,810,core,full_factorial
182,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,811,820,core,full_factorial
183,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,821,830,core,full_factorial
184,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,831,840,core,full_factorial
185,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,841,850,core,full_factorial
186,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,851,860,core,full_factorial
187,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,861,870,core,full_factorial
188,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,871,880,core,full_factorial
189,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,881,890,core,full_factorial
190,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,891,900,core,full_factorial
191,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,901,910,core,full_factorial
192,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,911,920,core,full_factorial
193,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,921,930,core,full_factorial
194,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,931,940,core,full_factorial
195,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,941,950,core,full_factorial
196,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,951,960,core,full_factorial
197,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,961,970,core,full_factorial
198,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,971,980,core,full_factorial
199,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,981,990,core,full_factorial
200,architecture,2,main,N0,500,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,991,1000,core,full_factorial
201,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,1,10,core,full_factorial
202,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,11,20,core,full_factorial
203,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,21,30,core,full_factorial
204,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,31,40,core,full_factorial
205,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,41,50,core,full_factorial
206,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,51,60,core,full_factorial
207,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,61,70,core,full_factorial
208,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,71,80,core,full_factorial
209,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,81,90,core,full_factorial
210,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,91,100,core,full_factorial
211,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,101,110,core,full_factorial
212,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,111,120,core,full_factorial
213,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,121,130,core,full_factorial
214,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,131,140,core,full_factorial
215,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,141,150,core,full_factorial
216,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,151,160,core,full_factorial
217,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,161,170,core,full_factorial
218,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,171,180,core,full_factorial
219,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,181,190,core,full_factorial
220,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,191,200,core,full_factorial
221,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,201,210,core,full_factorial
222,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,211,220,core,full_factorial
223,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,221,230,core,full_factorial
224,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,231,240,core,full_factorial
225,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,241,250,core,full_factorial
226,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,251,260,core,full_factorial
227,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,261,270,core,full_factorial
228,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,271,280,core,full_factorial
229,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,281,290,core,full_factorial
230,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,291,300,core,full_factorial
231,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,301,310,core,full_factorial
232,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,311,320,core,full_factorial
233,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,321,330,core,full_factorial
234,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,331,340,core,full_factorial
235,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,341,350,core,full_factorial
236,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,351,360,core,full_factorial
237,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,361,370,core,full_factorial
238,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,371,380,core,full_factorial
239,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,381,390,core,full_factorial
240,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,391,400,core,full_factorial
241,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,401,410,core,full_factorial
242,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,411,420,core,full_factorial
243,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,421,430,core,full_factorial
244,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,431,440,core,full_factorial
245,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,441,450,core,full_factorial
246,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,451,460,core,full_factorial
247,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,461,470,core,full_factorial
248,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,471,480,core,full_factorial
249,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,481,490,core,full_factorial
250,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,491,500,core,full_factorial
251,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,501,510,core,full_factorial
252,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,511,520,core,full_factorial
253,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,521,530,core,full_factorial
254,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,531,540,core,full_factorial
255,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,541,550,core,full_factorial
256,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,551,560,core,full_factorial
257,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,561,570,core,full_factorial
258,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,571,580,core,full_factorial
259,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,581,590,core,full_factorial
260,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,591,600,core,full_factorial
261,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,601,610,core,full_factorial
262,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,611,620,core,full_factorial
263,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,621,630,core,full_factorial
264,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,631,640,core,full_factorial
265,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,641,650,core,full_factorial
266,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,651,660,core,full_factorial
267,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,661,670,core,full_factorial
268,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,671,680,core,full_factorial
269,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,681,690,core,full_factorial
270,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,691,700,core,full_factorial
271,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,701,710,core,full_factorial
272,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,711,720,core,full_factorial
273,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,721,730,core,full_factorial
274,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,731,740,core,full_factorial
275,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,741,750,core,full_factorial
276,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,751,760,core,full_factorial
277,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,761,770,core,full_factorial
278,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,771,780,core,full_factorial
279,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,781,790,core,full_factorial
280,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,791,800,core,full_factorial
281,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,801,810,core,full_factorial
282,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,811,820,core,full_factorial
283,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,821,830,core,full_factorial
284,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,831,840,core,full_factorial
285,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,841,850,core,full_factorial
286,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,851,860,core,full_factorial
287,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,861,870,core,full_factorial
288,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,871,880,core,full_factorial
289,architecture,3,main,N0,500,2,2,6,elliptical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,881,890,core,full_factorial
