task_id,study,cell_id,job_type,scenario_code,n,p,main_k,separation,main_structure,main_distribution,main_weights,residual_total,minority_ratio,q,minority_shape,minority_sd,minority_proximity,noise_type,k_fit,alpha_fit,restr_fact,auto_macro,nstart,null_reps,nstart_values,null_reps_values,rep_start,rep_end,method_set,factor_changed
444,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,431,440,core,main_distribution
445,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,441,450,core,main_distribution
446,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,451,460,core,main_distribution
447,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,461,470,core,main_distribution
448,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,471,480,core,main_distribution
449,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,481,490,core,main_distribution
450,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,491,500,core,main_distribution
451,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,501,510,core,main_distribution
452,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,511,520,core,main_distribution
453,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,521,530,core,main_distribution
454,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,531,540,core,main_distribution
455,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,541,550,core,main_distribution
456,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,551,560,core,main_distribution
457,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,561,570,core,main_distribution
458,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,571,580,core,main_distribution
459,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,581,590,core,main_distribution
460,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,591,600,core,main_distribution
461,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,601,610,core,main_distribution
462,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,611,620,core,main_distribution
463,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,621,630,core,main_distribution
464,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,631,640,core,main_distribution
465,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,641,650,core,main_distribution
466,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,651,660,core,main_distribution
467,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,661,670,core,main_distribution
468,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,671,680,core,main_distribution
469,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,681,690,core,main_distribution
470,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,691,700,core,main_distribution
471,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,701,710,core,main_distribution
472,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,711,720,core,main_distribution
473,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,721,730,core,main_distribution
474,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,731,740,core,main_distribution
475,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,741,750,core,main_distribution
476,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,751,760,core,main_distribution
477,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,761,770,core,main_distribution
478,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,771,780,core,main_distribution
479,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,781,790,core,main_distribution
480,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,791,800,core,main_distribution
481,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,801,810,core,main_distribution
482,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,811,820,core,main_distribution
483,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,821,830,core,main_distribution
484,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,831,840,core,main_distribution
485,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,841,850,core,main_distribution
486,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,851,860,core,main_distribution
487,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,861,870,core,main_distribution
488,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,871,880,core,main_distribution
489,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,881,890,core,main_distribution
490,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,891,900,core,main_distribution
491,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,901,910,core,main_distribution
492,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,911,920,core,main_distribution
493,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,921,930,core,main_distribution
494,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,931,940,core,main_distribution
495,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,941,950,core,main_distribution
496,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,951,960,core,main_distribution
497,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,961,970,core,main_distribution
498,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,971,980,core,main_distribution
499,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,981,990,core,main_distribution
500,negative_control,5,main,N0X,1000,5,2,6,elliptical,t5,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,991,1000,core,main_distribution
501,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,1,10,core,main_distribution
502,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,11,20,core,main_distribution
503,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,21,30,core,main_distribution
504,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,31,40,core,main_distribution
505,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,41,50,core,main_distribution
506,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,51,60,core,main_distribution
507,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,61,70,core,main_distribution
508,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,71,80,core,main_distribution
509,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,81,90,core,main_distribution
510,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,91,100,core,main_distribution
511,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,101,110,core,main_distribution
512,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,111,120,core,main_distribution
513,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,121,130,core,main_distribution
514,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,131,140,core,main_distribution
515,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,141,150,core,main_distribution
516,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,151,160,core,main_distribution
517,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,161,170,core,main_distribution
518,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,171,180,core,main_distribution
519,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,181,190,core,main_distribution
520,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,191,200,core,main_distribution
521,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,201,210,core,main_distribution
522,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,211,220,core,main_distribution
523,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,221,230,core,main_distribution
524,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,231,240,core,main_distribution
525,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,241,250,core,main_distribution
526,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,251,260,core,main_distribution
527,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,261,270,core,main_distribution
528,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,271,280,core,main_distribution
529,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,281,290,core,main_distribution
530,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,291,300,core,main_distribution
531,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,301,310,core,main_distribution
532,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,311,320,core,main_distribution
533,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,321,330,core,main_distribution
534,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,331,340,core,main_distribution
535,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,341,350,core,main_distribution
536,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,351,360,core,main_distribution
537,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,361,370,core,main_distribution
538,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,371,380,core,main_distribution
539,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,381,390,core,main_distribution
540,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,391,400,core,main_distribution
541,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,401,410,core,main_distribution
542,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,411,420,core,main_distribution
543,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,421,430,core,main_distribution
544,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,431,440,core,main_distribution
545,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,441,450,core,main_distribution
546,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,451,460,core,main_distribution
547,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,461,470,core,main_distribution
548,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,471,480,core,main_distribution
549,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,481,490,core,main_distribution
550,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,491,500,core,main_distribution
551,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,501,510,core,main_distribution
552,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,511,520,core,main_distribution
553,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,521,530,core,main_distribution
554,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,531,540,core,main_distribution
555,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,541,550,core,main_distribution
556,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,551,560,core,main_distribution
557,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,561,570,core,main_distribution
558,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,571,580,core,main_distribution
559,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,581,590,core,main_distribution
560,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,591,600,core,main_distribution
561,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,601,610,core,main_distribution
562,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,611,620,core,main_distribution
563,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,621,630,core,main_distribution
564,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,631,640,core,main_distribution
565,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,641,650,core,main_distribution
566,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,651,660,core,main_distribution
567,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,661,670,core,main_distribution
568,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,671,680,core,main_distribution
569,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,681,690,core,main_distribution
570,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,691,700,core,main_distribution
571,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,701,710,core,main_distribution
572,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,711,720,core,main_distribution
573,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,721,730,core,main_distribution
574,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,731,740,core,main_distribution
575,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,741,750,core,main_distribution
576,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,751,760,core,main_distribution
577,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,761,770,core,main_distribution
578,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,771,780,core,main_distribution
579,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,781,790,core,main_distribution
580,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,791,800,core,main_distribution
581,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,801,810,core,main_distribution
582,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,811,820,core,main_distribution
583,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,821,830,core,main_distribution
584,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,831,840,core,main_distribution
585,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,841,850,core,main_distribution
586,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,851,860,core,main_distribution
587,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,861,870,core,main_distribution
588,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,871,880,core,main_distribution
589,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,881,890,core,main_distribution
590,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,891,900,core,main_distribution
591,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,901,910,core,main_distribution
592,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,911,920,core,main_distribution
593,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,921,930,core,main_distribution
594,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,931,940,core,main_distribution
595,negative_control,6,main,N0X,1000,5,2,6,elliptical,t3,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,941,950,core,main_distribution
